,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,owns_car,Age,age_group,wealth_segment,postcode,state,country,property_valuation,recency,owns_car_flag
673,6665,62,3408,2017-11-18,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 09:29:03,179.44,Female,10.0,Tax Accountant,Manufacturing,No,49.0,40-50,Mass Customer,4178.0,QLD,Australia,8.0,42,0
674,6689,57,1274,2017-01-24,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19,1630.25,Male,12.0,Mechanical Systems Engineer,Manufacturing,No,44.0,40-50,Mass Customer,4512.0,QLD,Australia,7.0,340,0
675,6693,74,2773,2017-06-15,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:47:39,827.1599999999999,Male,69.0,Structural Engineer,Manufacturing,Yes,45.0,40-50,Mass Customer,3204.0,Victoria,Australia,7.0,198,1
676,6793,66,3336,2017-09-14,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:13:30,64.92999999999995,Male,47.0,Research Assistant IV,Manufacturing,Yes,42.0,40-50,Mass Customer,4820.0,QLD,Australia,1.0,107,1
677,6841,71,2915,2017-11-27,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 09:43:16,737.1700000000001,Female,32.0,Budget/Accounting Analyst IV,Manufacturing,No,46.0,40-50,Mass Customer,4868.0,QLD,Australia,4.0,33,0
678,6875,59,1364,2017-10-27,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 09:29:30,327.9799999999999,Male,99.0,Junior Executive,Manufacturing,No,43.0,40-50,Mass Customer,3222.0,Victoria,Australia,6.0,64,0
679,6904,57,1860,2017-09-25,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 11:24:07,1630.25,Female,4.0,Nuclear Power Engineer,Manufacturing,Yes,45.0,40-50,Mass Customer,4500.0,QLD,Australia,6.0,96,1
680,6908,84,1364,2017-01-30,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59,75.48000000000002,Male,99.0,Junior Executive,Manufacturing,No,43.0,40-50,Mass Customer,3222.0,Victoria,Australia,6.0,334,0
681,6914,96,1872,2017-06-22,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 09:35:56,129.01,Male,75.0,Help Desk Technician,Manufacturing,Yes,48.0,40-50,Mass Customer,2747.0,New South Wales,Australia,6.0,191,1
682,6960,75,639,2017-04-14,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:47:39,1010.02,Male,51.0,Nuclear Power Engineer,Manufacturing,No,47.0,40-50,Mass Customer,2148.0,New South Wales,Australia,7.0,260,0
683,6965,41,2980,2017-11-22,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40,104.24000000000001,Female,27.0,Chemical Engineer,Manufacturing,No,42.0,40-50,Mass Customer,3181.0,Victoria,Australia,6.0,38,0
684,7055,5,2915,2017-02-24,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 11:19:44,114.93,Female,32.0,Budget/Accounting Analyst IV,Manufacturing,No,46.0,40-50,Mass Customer,4868.0,QLD,Australia,4.0,309,0
685,7149,80,211,2017-02-08,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:50:55,139.2299999999999,Female,6.0,VP Marketing,Manufacturing,Yes,47.0,40-50,Mass Customer,2159.0,New South Wales,Australia,10.0,325,1
686,7158,40,1397,2017-03-10,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:58:46,583.2700000000001,Male,29.0,Legal Assistant,Manufacturing,Yes,42.0,40-50,Mass Customer,3061.0,Victoria,Australia,5.0,295,1
687,7166,43,3241,2017-10-20,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 11:23:29,502.47,Male,34.0,Budget/Accounting Analyst IV,Manufacturing,Yes,42.0,40-50,Mass Customer,4011.0,QLD,Australia,7.0,71,1
688,7175,76,2244,2017-05-02,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 11:38:42,128.45999999999992,Male,97.0,Software Test Engineer III,Manufacturing,No,49.0,40-50,Mass Customer,2092.0,New South Wales,Australia,10.0,242,0
689,7180,95,681,2017-07-31,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 10:25:39,41.129999999999995,Female,55.0,VP Product Management,Manufacturing,Yes,43.0,40-50,Mass Customer,2147.0,New South Wales,Australia,9.0,152,1
690,7199,45,94,2017-11-27,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:27:51,356.5,Male,33.0,Civil Engineer,Manufacturing,No,47.0,40-50,Mass Customer,2777.0,New South Wales,Australia,7.0,33,0
691,7243,60,1324,2017-04-30,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:19:39,217.51,Female,88.0,Web Designer III,Manufacturing,No,43.0,40-50,Mass Customer,4020.0,QLD,Australia,5.0,244,0
692,7307,14,2075,2017-11-20,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38,152.54999999999995,Female,95.0,Environmental Tech,Manufacturing,No,48.0,40-50,Mass Customer,4558.0,QLD,Australia,4.0,40,0
693,7335,1,605,2017-03-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 09:19:09,448.67999999999995,Male,13.0,Electrical Engineer,Manufacturing,Yes,49.0,40-50,Mass Customer,2761.0,New South Wales,Australia,8.0,275,1
694,7346,7,921,2017-04-15,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38,745.94,Female,77.0,Help Desk Technician,Manufacturing,No,42.0,40-50,Mass Customer,2027.0,New South Wales,Australia,11.0,259,0
695,7381,35,1802,2017-12-06,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:35:27,903.11,Female,3.0,Nuclear Power Engineer,Manufacturing,No,48.0,40-50,Mass Customer,4157.0,QLD,Australia,9.0,24,0
696,7504,57,94,2017-09-12,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19,1630.25,Male,33.0,Civil Engineer,Manufacturing,No,47.0,40-50,Mass Customer,2777.0,New South Wales,Australia,7.0,109,0
697,7512,43,605,2017-04-15,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 11:24:24,502.47,Male,13.0,Electrical Engineer,Manufacturing,Yes,49.0,40-50,Mass Customer,2761.0,New South Wales,Australia,8.0,259,1
698,7526,8,285,2017-04-06,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 11:17:29,187.38999999999987,Female,3.0,Community Outreach Specialist,Manufacturing,No,44.0,40-50,Mass Customer,2117.0,New South Wales,Australia,12.0,268,0
699,7532,3,1397,2017-01-22,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:35:01,1702.5499999999997,Male,29.0,Legal Assistant,Manufacturing,Yes,42.0,40-50,Mass Customer,3061.0,Victoria,Australia,5.0,342,1
700,7547,23,1407,2017-12-30,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 10:05:34,75.75,Female,43.0,Structural Analysis Engineer,Manufacturing,Yes,41.0,40-50,Mass Customer,3015.0,Victoria,Australia,10.0,0,1
701,7555,46,2796,2017-10-10,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 10:57:07,1215.34,Female,52.0,Web Designer II,Manufacturing,No,44.0,40-50,Mass Customer,2343.0,New South Wales,Australia,2.0,81,0
702,7560,44,1482,2017-01-05,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 11:17:52,1660.88,Male,29.0,Electrical Engineer,Manufacturing,No,42.0,40-50,Mass Customer,2428.0,New South Wales,Australia,8.0,359,0
703,7567,73,2723,2017-04-26,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:24:59,1612.25,Female,71.0,Associate Professor,Manufacturing,Yes,43.0,40-50,Mass Customer,2148.0,New South Wales,Australia,9.0,248,1
704,7568,7,3327,2017-05-04,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38,745.94,Male,84.0,Teacher,Manufacturing,No,48.0,40-50,Mass Customer,3337.0,Victoria,Australia,4.0,240,0
705,7606,15,1860,2017-11-02,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 11:04:40,209.84000000000003,Female,4.0,Nuclear Power Engineer,Manufacturing,Yes,45.0,40-50,Mass Customer,4500.0,QLD,Australia,6.0,58,1
706,7608,66,484,2017-01-15,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47,64.92999999999995,Male,64.0,Programmer IV,Manufacturing,No,47.0,40-50,Mass Customer,2037.0,New South Wales,Australia,9.0,349,0
707,7656,55,1561,2017-11-17,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 11:44:55,1295.43,Male,47.0,Graphic Designer,Manufacturing,Yes,46.0,40-50,Mass Customer,2142.0,New South Wales,Australia,9.0,43,1
708,7744,83,3336,2017-07-28,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 10:06:07,1408.91,Male,47.0,Research Assistant IV,Manufacturing,Yes,42.0,40-50,Mass Customer,4820.0,QLD,Australia,1.0,155,1
709,7819,34,1079,2017-10-26,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:28:18,309.80999999999995,Male,70.0,Nurse Practicioner,Manufacturing,No,43.0,40-50,Mass Customer,2064.0,New South Wales,Australia,9.0,65,0
710,7826,3,782,2017-07-01,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07,1702.5499999999997,Female,30.0,Geological Engineer,Manufacturing,No,45.0,40-50,Mass Customer,4019.0,QLD,Australia,3.0,182,0
711,7864,67,1895,2017-02-28,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:44:07,167.20999999999998,Female,53.0,Technical Writer,Manufacturing,No,46.0,40-50,Mass Customer,3121.0,Victoria,Australia,11.0,305,0
712,7945,94,1561,2017-04-28,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 10:33:22,641.64,Male,47.0,Graphic Designer,Manufacturing,Yes,46.0,40-50,Mass Customer,2142.0,New South Wales,Australia,9.0,246,1
713,7963,25,3422,2017-11-28,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 11:46:44,709.34,Female,38.0,Professor,Manufacturing,No,43.0,40-50,Mass Customer,2155.0,New South Wales,Australia,10.0,32,0
714,8010,87,2075,2017-07-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 09:54:27,471.6,Female,95.0,Environmental Tech,Manufacturing,No,48.0,40-50,Mass Customer,4558.0,QLD,Australia,4.0,164,0
715,8023,91,2496,2017-06-17,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:33:22,25.08999999999999,Male,29.0,Web Developer II,Manufacturing,Yes,41.0,40-50,Mass Customer,4551.0,QLD,Australia,7.0,196,1
716,8034,73,624,2017-10-01,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 10:24:59,1612.25,Male,44.0,Research Assistant II,Manufacturing,Yes,45.0,40-50,Mass Customer,2168.0,New South Wales,Australia,8.0,90,1
717,8044,28,1261,2017-08-13,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 09:17:35,133.7800000000002,Female,61.0,Legal Assistant,Manufacturing,No,50.0,40-50,Mass Customer,4127.0,QLD,Australia,2.0,139,0
718,8085,70,211,2017-05-24,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 11:15:53,198.29000000000002,Female,6.0,VP Marketing,Manufacturing,Yes,47.0,40-50,Mass Customer,2159.0,New South Wales,Australia,10.0,220,1
719,8134,2,525,2017-08-11,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:26:07,17.869999999999997,Male,64.0,Chemical Engineer,Manufacturing,Yes,41.0,40-50,Mass Customer,3282.0,Victoria,Australia,2.0,141,1
720,8142,79,2471,2017-12-17,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 11:32:13,737.5699999999999,Male,55.0,Geological Engineer,Manufacturing,Yes,43.0,40-50,Mass Customer,2208.0,New South Wales,Australia,10.0,13,1
721,8147,90,2481,2017-01-03,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 11:47:38,72.59999999999997,Female,71.0,Chief Design Engineer,Manufacturing,Yes,42.0,40-50,Mass Customer,3023.0,Victoria,Australia,7.0,361,1
722,8242,5,1482,2017-03-31,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 11:19:44,114.93,Male,29.0,Electrical Engineer,Manufacturing,No,42.0,40-50,Mass Customer,2428.0,New South Wales,Australia,8.0,274,0
723,8255,58,1561,2017-02-09,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 11:44:55,771.12,Male,47.0,Graphic Designer,Manufacturing,Yes,46.0,40-50,Mass Customer,2142.0,New South Wales,Australia,9.0,324,1
724,8312,23,717,2017-12-16,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1970-01-01 09:28:35,75.75,Male,65.0,VP Product Management,Manufacturing,Yes,45.0,40-50,Mass Customer,2567.0,New South Wales,Australia,9.0,14,1
725,8331,33,3029,2017-05-19,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 09:24:48,144.26,Male,85.0,Business Systems Development Analyst,Manufacturing,No,43.0,40-50,Mass Customer,2230.0,New South Wales,Australia,10.0,225,0
726,8362,4,3194,2017-02-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:42:53,451.6500000000001,Male,38.0,Physical Therapy Assistant,Manufacturing,No,43.0,40-50,Mass Customer,4870.0,QLD,Australia,9.0,307,0
727,8378,59,605,2017-11-19,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 10:02:26,327.9799999999999,Male,13.0,Electrical Engineer,Manufacturing,Yes,49.0,40-50,Mass Customer,2761.0,New South Wales,Australia,8.0,41,1
728,8381,4,2183,2017-06-01,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 09:19:09,451.6500000000001,Female,61.0,Programmer Analyst IV,Manufacturing,Yes,49.0,40-50,Mass Customer,4132.0,QLD,Australia,4.0,212,1
729,8421,64,2001,2017-09-02,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:38:42,872.8900000000001,Female,21.0,Analog Circuit Design manager,Manufacturing,Yes,44.0,40-50,Mass Customer,2800.0,New South Wales,Australia,4.0,119,1
730,8428,97,639,2017-12-22,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,1970-01-01 11:47:38,50.66,Male,51.0,Nuclear Power Engineer,Manufacturing,No,47.0,40-50,Mass Customer,2148.0,New South Wales,Australia,7.0,8,0
731,8463,77,848,2017-01-12,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 11:15:53,445.2099999999999,Male,79.0,VP Product Management,Manufacturing,No,42.0,40-50,Mass Customer,4215.0,QLD,Australia,7.0,352,0
732,8490,51,525,2017-05-21,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 09:55:07,802.26,Male,64.0,Chemical Engineer,Manufacturing,Yes,41.0,40-50,Mass Customer,3282.0,Victoria,Australia,2.0,223,1
733,8596,86,1274,2017-11-15,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46,110.56,Male,12.0,Mechanical Systems Engineer,Manufacturing,No,44.0,40-50,Mass Customer,4512.0,QLD,Australia,7.0,45,0
734,8613,68,2651,2017-03-02,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 11:38:42,1592.19,Male,10.0,Nuclear Power Engineer,Manufacturing,Yes,43.0,40-50,Mass Customer,2298.0,New South Wales,Australia,6.0,303,1
735,8617,14,2452,2017-03-03,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 09:36:26,152.54999999999995,Female,93.0,Chemical Engineer,Manufacturing,Yes,46.0,40-50,Mass Customer,3043.0,Victoria,Australia,7.0,302,1
736,8654,2,2855,2017-11-21,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 10:37:38,17.869999999999997,Female,81.0,Nurse Practicioner,Manufacturing,Yes,46.0,40-50,Mass Customer,2155.0,New South Wales,Australia,10.0,39,1
737,8655,34,639,2017-08-01,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 10:28:18,309.80999999999995,Male,51.0,Nuclear Power Engineer,Manufacturing,No,47.0,40-50,Mass Customer,2148.0,New South Wales,Australia,7.0,151,0
738,8768,74,2773,2017-03-31,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 11:43:46,827.1599999999999,Male,69.0,Structural Engineer,Manufacturing,Yes,45.0,40-50,Mass Customer,3204.0,Victoria,Australia,7.0,274,1
739,8854,11,1761,2017-11-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:54:58,509.97,Female,96.0,Legal Assistant,Manufacturing,Yes,47.0,40-50,Mass Customer,2170.0,New South Wales,Australia,9.0,50,1
740,9003,93,3327,2017-10-11,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 10:13:53,834.9399999999999,Male,84.0,Teacher,Manufacturing,No,48.0,40-50,Mass Customer,3337.0,Victoria,Australia,4.0,80,0
741,9016,43,1482,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:08:18,502.47,Male,29.0,Electrical Engineer,Manufacturing,No,42.0,40-50,Mass Customer,2428.0,New South Wales,Australia,8.0,68,0
742,9036,81,818,2017-10-03,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 09:17:09,64.50999999999999,Female,17.0,Chemical Engineer,Manufacturing,No,48.0,40-50,Mass Customer,2067.0,New South Wales,Australia,11.0,88,0
743,9048,47,2127,2017-11-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 10:49:51,189.27999999999997,Female,66.0,Web Designer I,Manufacturing,No,47.0,40-50,Mass Customer,3207.0,Victoria,Australia,12.0,32,0
744,9061,94,2796,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34,641.64,Female,52.0,Web Designer II,Manufacturing,No,44.0,40-50,Mass Customer,2343.0,New South Wales,Australia,2.0,362,0
745,9121,13,2695,2017-12-17,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 11:04:40,574.6200000000001,Female,88.0,Statistician II,Manufacturing,Yes,45.0,40-50,Mass Customer,2068.0,New South Wales,Australia,12.0,13,1
746,9146,4,2207,2017-09-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:37:38,451.6500000000001,Female,93.0,Web Designer IV,Manufacturing,Yes,42.0,40-50,Mass Customer,4121.0,QLD,Australia,8.0,100,1
747,9159,35,717,2017-08-18,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 11:12:16,903.11,Male,65.0,VP Product Management,Manufacturing,Yes,45.0,40-50,Mass Customer,2567.0,New South Wales,Australia,9.0,134,1
748,9160,3,1837,2017-11-10,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 11:26:07,1702.5499999999997,Male,9.0,Account Coordinator,Manufacturing,Yes,48.0,40-50,Mass Customer,2759.0,New South Wales,Australia,8.0,50,1
749,9169,48,990,2017-10-14,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 10:27:48,812.44,Female,56.0,Administrative Officer,Manufacturing,Yes,45.0,40-50,Mass Customer,2560.0,New South Wales,Australia,7.0,77,1
750,9247,45,1482,2017-03-24,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:27:51,356.5,Male,29.0,Electrical Engineer,Manufacturing,No,42.0,40-50,Mass Customer,2428.0,New South Wales,Australia,8.0,281,0
751,9300,14,94,2017-08-18,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1970-01-01 10:30:38,152.54999999999995,Male,33.0,Civil Engineer,Manufacturing,No,47.0,40-50,Mass Customer,2777.0,New South Wales,Australia,7.0,134,0
752,9380,2,1872,2017-05-07,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:19:44,17.869999999999997,Male,75.0,Help Desk Technician,Manufacturing,Yes,48.0,40-50,Mass Customer,2747.0,New South Wales,Australia,6.0,237,1
753,9450,80,2244,2017-04-21,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:50:55,139.2299999999999,Male,97.0,Software Test Engineer III,Manufacturing,No,49.0,40-50,Mass Customer,2092.0,New South Wales,Australia,10.0,253,0
754,9514,91,845,2017-08-27,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 10:06:07,25.08999999999999,Female,51.0,Associate Professor,Manufacturing,No,48.0,40-50,Mass Customer,2527.0,New South Wales,Australia,7.0,125,0
755,9522,98,42,2017-08-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 10:33:22,143.35999999999999,Female,24.0,Accountant III,Manufacturing,No,44.0,40-50,Mass Customer,3931.0,Victoria,Australia,10.0,135,0
756,9579,30,800,2017-06-22,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1970-01-01 09:19:12,299.27,Male,68.0,Account Coordinator,Manufacturing,No,43.0,40-50,Mass Customer,4873.0,QLD,Australia,4.0,191,0
757,9600,67,1837,2017-10-02,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 10:11:08,167.20999999999998,Male,9.0,Account Coordinator,Manufacturing,Yes,48.0,40-50,Mass Customer,2759.0,New South Wales,Australia,8.0,89,1
758,9646,60,718,2017-09-03,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:42:25,217.51,Female,38.0,Engineer I,Manufacturing,Yes,43.0,40-50,Mass Customer,4217.0,QLD,Australia,11.0,118,1
759,9662,49,1407,2017-01-28,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 11:23:29,133.38,Female,43.0,Structural Analysis Engineer,Manufacturing,Yes,41.0,40-50,Mass Customer,3015.0,Victoria,Australia,10.0,336,1
760,9667,2,2496,2017-02-25,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:26:07,17.869999999999997,Male,29.0,Web Developer II,Manufacturing,Yes,41.0,40-50,Mass Customer,4551.0,QLD,Australia,7.0,308,1
761,9703,38,1324,2017-04-01,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58,751.02,Female,88.0,Web Designer III,Manufacturing,No,43.0,40-50,Mass Customer,4020.0,QLD,Australia,5.0,273,0
762,9740,61,718,2017-09-24,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:24:07,14.229999999999997,Female,38.0,Engineer I,Manufacturing,Yes,43.0,40-50,Mass Customer,4217.0,QLD,Australia,11.0,97,1
763,9762,60,484,2017-12-11,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 11:19:39,217.51,Male,64.0,Programmer IV,Manufacturing,No,47.0,40-50,Mass Customer,2037.0,New South Wales,Australia,9.0,19,0
764,9765,92,782,2017-05-03,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 10:27:06,155.6500000000001,Female,30.0,Geological Engineer,Manufacturing,No,45.0,40-50,Mass Customer,4019.0,QLD,Australia,3.0,241,0
765,9777,31,2183,2017-12-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:22:17,57.72999999999999,Female,61.0,Programmer Analyst IV,Manufacturing,Yes,49.0,40-50,Mass Customer,4132.0,QLD,Australia,4.0,8,1
766,9850,17,211,2017-06-11,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:29:25,409.8600000000001,Female,6.0,VP Marketing,Manufacturing,Yes,47.0,40-50,Mass Customer,2159.0,New South Wales,Australia,10.0,202,1
767,9859,79,1224,2017-07-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 10:31:13,737.5699999999999,Female,9.0,Junior Executive,Manufacturing,No,44.0,40-50,Mass Customer,2259.0,New South Wales,Australia,6.0,171,0
768,9902,51,2183,2017-05-30,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 09:51:10,802.26,Female,61.0,Programmer Analyst IV,Manufacturing,Yes,49.0,40-50,Mass Customer,4132.0,QLD,Australia,4.0,214,1
769,9955,15,3474,2017-09-10,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 11:29:05,209.84000000000003,Male,93.0,Assistant Manager,Manufacturing,No,42.0,40-50,Mass Customer,4515.0,QLD,Australia,1.0,111,0
770,10016,41,42,2017-06-03,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1970-01-01 09:52:40,104.24000000000001,Female,24.0,Accountant III,Manufacturing,No,44.0,40-50,Mass Customer,3931.0,Victoria,Australia,10.0,210,0
771,10053,55,848,2017-07-14,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23,1295.43,Male,79.0,VP Product Management,Manufacturing,No,42.0,40-50,Mass Customer,4215.0,QLD,Australia,7.0,169,0
772,10073,74,3072,2017-01-26,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 10:36:33,827.1599999999999,Male,87.0,Chemical Engineer,Manufacturing,Yes,42.0,40-50,Mass Customer,2323.0,New South Wales,Australia,5.0,338,1
773,10159,45,1274,2017-12-15,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:27:51,356.5,Male,12.0,Mechanical Systems Engineer,Manufacturing,No,44.0,40-50,Mass Customer,4512.0,QLD,Australia,7.0,15,0
774,10171,66,1261,2017-02-22,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 11:14:47,64.92999999999995,Female,61.0,Legal Assistant,Manufacturing,No,50.0,40-50,Mass Customer,4127.0,QLD,Australia,2.0,311,0
775,10221,55,921,2017-08-24,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 10:30:23,1295.43,Female,77.0,Help Desk Technician,Manufacturing,No,42.0,40-50,Mass Customer,2027.0,New South Wales,Australia,11.0,128,0
776,10244,51,2321,2017-05-06,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 10:30:23,802.26,Female,27.0,Nuclear Power Engineer,Manufacturing,Yes,41.0,40-50,Mass Customer,4218.0,QLD,Australia,3.0,238,1
